OTU_ID,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,20000,22000
OTU2,7.93147E-05,0.00134835,0,0,0.001269036,0.000317259,0.002141497,0,0,0.000872462,0.002220812,0.001269036
OTU1696,0.002220812,7.93147E-05,0.000317259,0.001586294,0.000237944,0.000396574,0.000475888,0.000396574,0,0.000475888,0.000475888,0
OTU5758,0.000555203,0.000396574,0.000158629,0.000475888,0.000396574,0.000317259,0.002220812,0,0.000475888,0.000396574,0.000237944,0.000317259
OTU23,0,0,0,0,0,0.000396574,0,0,0,0,0.002220812,0
OTU323,0.000951777,0.001903553,0.001744924,0.002141497,0.001824239,0.001824239,0.001665609,0.001269036,0.00134835,0.001744924,0.00134835,0.000951777
OTU13392,0.001744924,0.001824239,0.001982868,0.002141497,0.001427665,0.001110406,0.001427665,0.000793147,0.001110406,0.001189721,0.000872462,0.001586294
OTU476,0.001586294,0.001744924,0.002141497,0.001110406,0.001110406,0.00134835,0.000634518,0.00134835,0.000634518,0.001269036,0.001110406,0.001744924
OTU286,0.00134835,0.001744924,0.000555203,0.000951777,0.002141497,0.000475888,0.001110406,0.000872462,0.000475888,0.000317259,0.000555203,0.000634518
OTU344,0.002141497,0.000793147,7.93147E-05,0.000475888,7.93147E-05,7.93147E-05,0.000634518,7.93147E-05,0.000872462,0.001586294,0,7.93147E-05
OTU1102,0.000158629,0,0.000158629,0.000555203,0.000872462,0.002141497,7.93147E-05,0.000237944,0.000158629,0.000317259,0.000237944,0.000475888
OTU12498,0,0.000555203,0.000237944,0.000475888,0,0.000317259,0,0.000158629,0.002141497,0.000793147,7.93147E-05,0.000317259
OTU985,7.93147E-05,7.93147E-05,0,7.93147E-05,0.000237944,7.93147E-05,0.000158629,0,0,0.000237944,0.002141497,7.93147E-05
OTU914,0,0,0,0.000158629,0.000237944,0.000158629,7.93147E-05,0.000237944,0,0.002141497,0,0.000237944
OTU823,0.00134835,0.002062183,0.001427665,0.002062183,0.001110406,0.001189721,0.000872462,0.00134835,0.000475888,0.000713832,0.000951777,0.001031091
OTU339,0.000713832,0.001269036,0.000713832,0.00134835,0.00134835,0.00134835,0.000555203,0.000793147,0.000872462,0.000713832,0.000396574,0.002062183
OTU497,0.000872462,0,0.000158629,0.000634518,0.000555203,0.000158629,0.000793147,0.000872462,0.000951777,0.001189721,0.000475888,0.002062183
OTU528,0.000713832,0.000634518,0.000396574,0.000475888,0.000475888,0.000634518,0.000634518,0.002062183,0.000317259,0.000793147,0.000396574,0.000158629
OTU279,0.000872462,0.001982868,0.001031091,0.001427665,0.000634518,0.000872462,0.001031091,0.001427665,0.000951777,0.000872462,0.000793147,0.001903553
OTU659,0.000634518,0.001586294,0.001110406,0.001665609,0.001982868,0.001110406,0.000158629,0.001269036,0.000951777,0.000872462,0.001665609,0.001031091
OTU5351,0.00150698,0.00134835,0.000872462,0.001031091,0.001586294,0.001189721,0.000951777,0.001031091,0.001189721,0.001982868,0.001189721,0.000793147
OTU468,0.001982868,0.000793147,0.000872462,0.001189721,0.000713832,0.000951777,0.000396574,0.000872462,0.000634518,0.000317259,0.000713832,0.000951777
OTU290,0.000793147,0.000555203,0.000317259,0.001031091,0.000396574,0.000872462,0.000555203,0.001665609,0.001982868,0.000872462,0.001982868,0.000158629
OTU274,0.001744924,0.001982868,0,0,0.000158629,0,0.000793147,0,0.001269036,0.000951777,0.001665609,0.001031091
OTU970,0.000317259,0.000555203,0.000317259,0.001982868,0.001031091,0.000555203,0.000634518,7.93147E-05,0.000396574,0.000317259,0.000793147,0.001427665
OTU309,0.001427665,0.001110406,0.001110406,0.001189721,0.000555203,0.001586294,0.001031091,0.00150698,0.000475888,0.001903553,0.000872462,0.00150698
OTU757,0.000793147,0.001903553,0.000634518,0.001744924,0.001110406,0.001189721,0.000317259,0.00150698,0.000793147,0.000634518,0.000951777,0.000555203
OTU293,0.001824239,0.000555203,0.000872462,0.00134835,0.001110406,0.00134835,0.000475888,0.001903553,0.000713832,0.001269036,0.000872462,0.000872462
OTU245,0.001586294,0.000555203,0.000793147,0.000475888,0.000475888,0.001110406,0.000555203,0.001824239,0.001903553,0.001269036,0.000951777,0.001189721
OTU5019,0.001427665,0.000793147,0.000793147,0.00134835,0.000317259,0.001110406,0.000555203,0.001903553,0.001269036,0.000872462,0.000396574,0.000951777
OTU465,0.000396574,0.001903553,0.000475888,0.000951777,0.000396574,0.000475888,0.000158629,0.001189721,0.001427665,7.93147E-05,0.000713832,7.93147E-05
OTU967,0.001903553,7.93147E-05,7.93147E-05,0.000317259,7.93147E-05,0,0.000158629,0.000872462,0.000158629,0.000237944,0.000237944,0
OTU1004,7.93147E-05,0.000317259,0.000634518,0,0.000158629,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0,0.001903553
OTU282,0.001110406,0.000951777,0.00150698,0.001427665,0.001427665,0.001427665,0.001110406,0.001269036,0.001110406,0.00150698,0.001824239,0.001189721
OTU319,0.000713832,0.001031091,0.001427665,0.001665609,0.000396574,0.001824239,0.000396574,0.000475888,0.001031091,0.000793147,0.000634518,0.000793147
OTU360,0.000872462,0.001824239,0.000237944,0.001031091,0.001586294,0.001269036,0.001665609,0.000475888,0.000475888,0.000396574,0.001110406,0.000713832
OTU429,0.001824239,0.001269036,0,0.000475888,7.93147E-05,0.000317259,0.000713832,0.000872462,0.00134835,0.000237944,0.001269036,0.000317259
OTU564,0.001110406,0.000872462,7.93147E-05,0.000396574,0.00134835,0.001031091,0.001824239,0.000713832,0.000713832,0.000158629,0.001269036,0.000475888
OTU636,7.93147E-05,7.93147E-05,0.000634518,0.001665609,0.000396574,0.001269036,7.93147E-05,0,0,0.001824239,0.000158629,7.93147E-05
OTU533,0.000713832,0.001744924,0.001031091,0.001427665,0.001110406,0.001189721,0.00134835,0.000317259,0.000475888,0.000475888,0.000237944,0.000872462
OTU422,0.001189721,0.000634518,0.001269036,0.000793147,0.001031091,0.000475888,0.000951777,0.001744924,0.001031091,0.000793147,0.000793147,0.000872462
OTU302,0.000475888,0.000872462,0.000713832,0.001269036,0.000793147,0.000634518,0.000555203,0.001744924,0.00134835,0.000713832,0.001110406,0.001110406
OTU428,0.000634518,0.000872462,0.000475888,0.001744924,0.000713832,7.93147E-05,0.000237944,0.000237944,0.000475888,0.000317259,0.000713832,0.001586294
OTU332,0.000317259,0.001744924,0.001031091,0.000158629,0,0.000634518,0.000793147,0.001269036,0.001269036,0.000713832,0.000713832,0.001586294
OTU723,0.001586294,0.000555203,0.000475888,0.000396574,0.000872462,0.000317259,0.000634518,0.001744924,0.000634518,0.001031091,0.000713832,0.001189721
OTU543,0.001744924,0.000475888,0.001189721,0.000951777,0.000872462,0.000713832,7.93147E-05,0.000475888,0.000396574,0.000793147,0.000396574,0.000158629
OTU475,0.001110406,0.000555203,0.000475888,0.000634518,0.000475888,0.001744924,0.001110406,0.000396574,0.000396574,0.000317259,0.000475888,0.000475888
OTU530,0.000317259,0.000872462,0.000158629,0.000555203,0.001427665,0.001744924,0.000713832,0.000713832,0.000317259,0.000555203,0.000555203,0.000475888
OTU362,0.000713832,0,7.93147E-05,0.000158629,0.000396574,0.001744924,0.000237944,0.001189721,0.000634518,0.000237944,0.000158629,0.000713832
OTU650,0,0.000951777,0.000158629,0.001031091,0.000158629,0.000555203,0.001744924,0.000237944,7.93147E-05,0.000317259,0.000396574,0.000158629
OTU3,0,0,0.001665609,0.000634518,0,0,0,0.001744924,0.000396574,0,0,7.93147E-05
OTU1206,0,0,0,0,0.001744924,7.93147E-05,0.000634518,0,0,0,0,7.93147E-05
OTU35,0,0.001744924,0,0,0,0,0.000872462,0,0,0,0,0
OTU394,0.000555203,0.000713832,0.001110406,0.000555203,0.000555203,0.001665609,0.000555203,0.001586294,0.001427665,0.001586294,0.000555203,0.00134835
OTU329,0.000237944,0.000555203,0.000475888,0.00150698,0.001665609,0.000317259,0.000317259,0.001269036,0.000713832,0.001031091,0.000237944,0.000951777
OTU418,0.001031091,0.000793147,0.000317259,0.001031091,0.000317259,0.001031091,0.000396574,0.001665609,0.000555203,0.001110406,0.000396574,0.000555203
OTU6,0,0,0,0,0,0,0.000951777,0.000396574,0.001665609,0.001110406,0,0
OTU1632,0,0,0.001665609,0,0,0,0,0,0.000158629,0,0,0
OTU6789,0,0,0,0,0,0,0,0,0,0,0,0.001665609
OTU38,0.001189721,0.000793147,0.001427665,0.000634518,0.001586294,0.000396574,0.001189721,0.001269036,0.000713832,0.001031091,0.000713832,0.001189721
OTU224,0.00150698,0.000793147,0.000634518,0.000951777,0.001031091,0.000555203,0.001269036,0.001189721,0.000713832,0.001586294,0.000634518,0.001189721
OTU501,0.001586294,0.000317259,0.000396574,0.001031091,0.000951777,0.001427665,0.000793147,0.000634518,0.000872462,0.000872462,0.000317259,0.000951777
OTU444,0.001110406,0.000396574,0.001110406,0.000317259,0.000237944,0.000793147,0.000396574,0.000951777,0.000634518,0.001586294,0.00150698,0.001031091
OTU284,0.000317259,0.000475888,0.001427665,0.000634518,0.000713832,0.001189721,0.001586294,0.000634518,0.000634518,0.000634518,0.001189721,0.000396574
OTU510,7.93147E-05,0.000713832,0.000396574,0.000396574,0.000713832,0,0.000237944,0.000237944,0.001269036,0.001586294,0.000713832,0.000317259
OTU875,0.000475888,0.000475888,0.000793147,0.001586294,0.000396574,7.93147E-05,0.000158629,0,0,7.93147E-05,0.000158629,0.000237944
OTU535,0.000634518,0.000317259,0.000237944,0,0.000317259,0.000158629,0.001586294,7.93147E-05,0.000158629,0.000317259,7.93147E-05,0.000158629
OTU315,0.000713832,0.001189721,0.001189721,0.000793147,0.000237944,0.000237944,0.001110406,0.001189721,0.001031091,0.00150698,0.000555203,0.00134835
OTU384,0.001189721,0.000951777,0.000475888,0.001031091,0.001189721,0.00150698,0.001110406,0.00134835,0.000951777,0.00134835,0.001110406,0.000951777
OTU438,0.000872462,0.000951777,0.000713832,0.000713832,0.000555203,0.000475888,0.001189721,0.00150698,0.000396574,0.00150698,0.000872462,0.000951777
OTU280,0.000793147,0.00150698,0.000951777,0.000555203,0.00134835,0.000793147,0.000713832,0.000396574,0.000475888,0.000475888,0.000475888,0.001031091
OTU834,0.000555203,0.000872462,0.000396574,0.001110406,0.000951777,0.00150698,0.001189721,0.000555203,0.000396574,0.000634518,0.000951777,0.001189721
OTU744,0.000396574,0.000555203,0.001269036,0.000793147,0.000872462,0.000158629,0.000713832,0.000396574,0.000555203,0.00150698,0.000555203,0.000237944
OTU7613,0.00150698,0.000793147,0.000317259,0.001110406,0.000396574,0.000555203,0.000793147,0.000475888,0.000475888,0.000951777,0.000317259,0.000475888
OTU753,0.000237944,0.000237944,0.000793147,0.000158629,0.000158629,0.000158629,0.00150698,0.000872462,0.000634518,0.000634518,0.000475888,0.000475888
OTU1594,7.93147E-05,0,0.00150698,0,0.000555203,0,7.93147E-05,0.000555203,0.000158629,0.000158629,0,0.000396574
OTU1953,0.000158629,0.000158629,0.000317259,7.93147E-05,7.93147E-05,0,7.93147E-05,0.00150698,0,0.000713832,0,0
OTU654,0,0,0.00150698,0,0,0,0,0,0,0.000475888,0,0
OTU868,7.93147E-05,0,0,0,0,0,0,0,0.000396574,0.00150698,0,0
OTU974,0,0,0,0,0,0,0,0,0,0.000158629,0.00150698,0
OTU1,0,0.001427665,0.000793147,0.001031091,0.000793147,0,0.001269036,0.001189721,0.000872462,0.001189721,0.001269036,0.000951777
OTU264,0.00134835,0.001110406,0.000713832,0.000872462,0.001427665,0.001110406,0.000396574,0.000396574,0.000951777,0.000475888,0.001110406,0.00134835
OTU373,0.00134835,0.001189721,0.001269036,0.00134835,0.001427665,0.000713832,0.001189721,0.000475888,0.001269036,0.001189721,0.000872462,0.000634518
OTU452,0.000872462,0.000317259,0.000158629,0.000317259,0.000396574,0.000237944,0.000475888,0.000555203,0.001427665,0.001269036,0.000475888,0.000237944
OTU503,0.000317259,0.000317259,0.000475888,0.000475888,0.001110406,7.93147E-05,0.000396574,0.001269036,7.93147E-05,0.000793147,0.000396574,0.001427665
OTU334,0.001269036,0.000793147,0.000713832,0.000793147,0.001031091,0.000555203,0.000475888,0.000634518,0.000317259,7.93147E-05,0.000555203,0.001427665
OTU151,0.001189721,0.000713832,0.001427665,7.93147E-05,0.000396574,7.93147E-05,0.000475888,0.001031091,7.93147E-05,0.000793147,0.000713832,0.000793147
OTU439,0.000951777,0.000555203,0.001031091,0.000475888,0.000317259,0.000237944,0.000634518,0.000713832,0.000634518,0.001427665,0.000237944,0.000951777
OTU380,0.000555203,0.000713832,0.00134835,0.000713832,0.001189721,0.000317259,0,0.000158629,0.000555203,0.000158629,0.001427665,0.000475888
OTU414,0.000555203,0.00134835,0.001031091,0.000396574,0.000555203,0.000475888,0.000475888,0.000475888,0.000793147,0.001427665,7.93147E-05,0.000872462
OTU4202,0.000713832,0.000555203,0.001427665,0.000872462,0.000713832,0.000634518,0.000158629,0.001110406,0.000793147,0.000872462,0.000396574,0.000713832
OTU748,0,0.000475888,0.000713832,0.000237944,0.000713832,0.001110406,0.000634518,0,0,0.000158629,0.000793147,0.001427665
OTU498,0.000396574,0.000475888,7.93147E-05,0.000237944,0.000475888,0.000475888,0.000237944,0.001110406,0.000475888,0.001427665,0.000237944,7.93147E-05
OTU678,0.000475888,0.000396574,0.000317259,0.000475888,0.000158629,0.001269036,0.000396574,0.000317259,0.000158629,0.001427665,0,0.000475888
OTU798,0.001427665,0.000396574,0.000555203,0.000158629,0.000555203,0.000634518,0.000396574,0.000237944,0.000475888,0.000396574,0.000634518,0.000237944
OTU719,0,0.000158629,0.000158629,0.000158629,0.000872462,7.93147E-05,0.001427665,0.000237944,0.000158629,0.000237944,0.000317259,0.000158629
OTU2638,0.000237944,0,0.000872462,0,0.000396574,0.001427665,0.000158629,0,0,7.93147E-05,0.000475888,7.93147E-05
OTU5,0,0,0,0,0,0,0.001110406,0.001189721,0.001427665,0.000951777,0,0
OTU1080,0.001427665,7.93147E-05,0.000317259,0.000158629,7.93147E-05,0,0.000158629,0,0,7.93147E-05,7.93147E-05,0.000475888
OTU5867,0,0,0,0,0,0.000317259,0,0,0,0,0.001427665,0
OTU181,0.00134835,0.00134835,0.000713832,0.000793147,0.000396574,0.000475888,0.001110406,0.000396574,0.000237944,0.000872462,0.000951777,0.000317259
OTU325,0.000872462,0.000555203,0.000713832,0.000793147,0.000396574,0.000158629,0.001031091,0.001110406,0.000317259,0.000793147,0.000872462,0.00134835
OTU331,0.001031091,0.000951777,0.000317259,0.000713832,0.000158629,0.00134835,0.000793147,0.00134835,0.001110406,0.000555203,0.001110406,0.000713832
OTU517,0.000713832,0.000396574,0.000713832,0.000237944,0.000396574,0.00134835,0.000317259,0.000475888,0.000317259,0.000237944,0.000396574,0.000872462
OTU1295,0.000237944,0.00134835,0.000158629,7.93147E-05,0.000634518,0.000555203,0.000555203,0.000237944,0.000475888,0.000317259,0.000317259,0.000713832
OTU10123,0.000396574,0.000475888,0.000158629,7.93147E-05,7.93147E-05,0.000396574,7.93147E-05,0.000317259,7.93147E-05,0.00134835,7.93147E-05,0.000555203
OTU2820,0.001189721,0.001269036,0.000951777,0.000872462,0.000713832,0.001110406,0.000713832,0.000555203,0.000555203,0.000951777,0.001110406,0.000872462
OTU351,0.000634518,0.001110406,0.000634518,0.000475888,0.001189721,0.000634518,0.000555203,0.000634518,0.000634518,0.001269036,0.001189721,0.000475888
OTU2188,0.001269036,0.000872462,0.000713832,0.000793147,0.000793147,0.001110406,0.000317259,0.000317259,0.000475888,0.000555203,0.000713832,0.000396574
OTU858,0.001269036,0.000634518,0.000237944,0.000951777,0.000713832,0.000951777,0.000634518,0.001031091,0.000793147,0.000634518,0.000634518,0.000872462
OTU540,0.000555203,0.000713832,0.000793147,0.000872462,0.000475888,0.001031091,0.000793147,0.000634518,0.000555203,0.001269036,0.000713832,0.001110406
OTU335,0.000872462,0.000872462,0.000634518,0.001110406,0.000317259,0.000555203,0.001269036,0.000713832,0.000713832,0.000555203,0.000317259,0.000237944
OTU369,0.001269036,0.000475888,0.000475888,0.000634518,0.000634518,0.001031091,0.001189721,0.000951777,0.000475888,0.000475888,0.000555203,0.000237944
OTU462,0.001110406,0.000793147,0.000634518,0.000793147,0.001269036,0.000475888,0.000713832,0.000713832,0.000713832,0.000555203,0.000793147,0.000396574
OTU481,0.000713832,0,0.001110406,0.000158629,0.001269036,0.000158629,0,7.93147E-05,0.000951777,0.000317259,0.000237944,0.000158629
OTU419,0.000158629,0.000396574,0,0.000951777,0.001031091,0.000317259,0.001269036,0,0.000237944,0.000396574,0.000872462,0.000951777
OTU625,0.000237944,0.000475888,0.000555203,0.000158629,0.000317259,0.000158629,0.000237944,0.000317259,0.000713832,0.000317259,0.000158629,0.001269036
OTU1088,0.000713832,0.000396574,0.000237944,0.000396574,0.000396574,0.001269036,7.93147E-05,0.000713832,0.000396574,0.000396574,0.000158629,0.000237944
OTU915,0.001269036,0.000317259,0.000317259,0,0.000158629,0.000317259,0.000237944,0.000237944,0.000396574,0.000158629,0.000158629,0.000475888
OTU521,0.000158629,7.93147E-05,0.000317259,0.000396574,0.001269036,0.000634518,0.000158629,0,7.93147E-05,0.000237944,0.000713832,0.000872462
OTU767,0.000317259,0.000793147,0.000237944,0.000713832,0.000317259,0.000158629,0.000634518,0.000158629,0,7.93147E-05,0.000396574,0.001269036
OTU825,0.000317259,0.000158629,0.000555203,0.000158629,0.001269036,7.93147E-05,0.000237944,0.000475888,0,0.000237944,7.93147E-05,0
OTU8353,0,0.000158629,7.93147E-05,0.000158629,0.000793147,0.000237944,0.000713832,0.000396574,0.000634518,0.000237944,0.001269036,7.93147E-05
OTU5188,0.000158629,7.93147E-05,0.000317259,0,0,0,0.001269036,7.93147E-05,0.000317259,0.000555203,0.000396574,0.000237944
OTU1082,0,0.000158629,0,0.000396574,0.000634518,0.000158629,0.001269036,0,0,7.93147E-05,0.000237944,0.000317259
OTU1841,0.000317259,7.93147E-05,0.000237944,7.93147E-05,0.001269036,0.000237944,0,0,0,0.000396574,0,0
OTU1067,0.001031091,0,0,0,0,0,0,0.001269036,0,0,0,0
OTU2934,0.000158629,0.001269036,7.93147E-05,7.93147E-05,0,0.000317259,0,0,0.000317259,0,0.000158629,7.93147E-05
OTU8340,0.001269036,0,0,0,0,0,0,0,0,0,0,0
OTU207,0.000713832,0.001031091,0.001110406,0.001189721,0.001189721,0.000951777,0.000475888,0.001031091,0.000793147,0.000713832,0.000713832,0.000872462
OTU447,0.000951777,0.000396574,0.001189721,0.000872462,0.000237944,0.001189721,0.000555203,0.000475888,0.000555203,0.000634518,0.000237944,0.001031091
OTU13,0,0.000237944,0.000713832,0.001189721,0.000237944,0.000237944,0.000713832,0.000555203,0.000634518,0.000475888,0.001189721,0.000555203
OTU382,0.001189721,0.000713832,0.000317259,0.000396574,0.000237944,0.000793147,0.000555203,0.000634518,0.000158629,0.000793147,0.000713832,0.000396574
OTU363,0.001189721,0.000158629,0.000555203,0.000317259,0.000872462,0.000475888,0.000555203,0.000237944,0.000713832,0.000634518,0.001110406,0.000237944
OTU146,0.001189721,0.000396574,0.000475888,0.000555203,0.000793147,0.000475888,0.000317259,0.000634518,0.000396574,0,0.000634518,0.000396574
OTU639,0.001110406,0.000158629,7.93147E-05,0.001189721,0.000634518,7.93147E-05,0.000317259,0.000317259,7.93147E-05,0.000396574,0,0.000237944
OTU580,7.93147E-05,0.000872462,0.000475888,0.000713832,0.001189721,0.000634518,0.000634518,0.000317259,0.000317259,0.000317259,0.000555203,0.000237944
OTU7,0,0,0,0,0,0,0.001110406,0.001189721,0.000951777,0.000793147,0,0
OTU5307,0.000713832,0,0,0.000396574,0.001189721,0.000475888,0.000158629,0.000158629,0.000158629,0.000158629,7.93147E-05,0.000634518
